"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2014","1,755","1,915","1,935","1,665","111.70M","-8.36%"
"06/01/2014","1,830","1,750","1,955","1,705","178.99M","4.27%"
"07/01/2014","1,815","1,820","1,935","1,785","74.17M","-0.82%"
"08/01/2014","1,770","1,795","1,845","1,735","54.19M","-2.48%"
"09/01/2014","1,550","1,760","1,800","1,545","55.88M","-12.43%"
"10/01/2014","1,440","1,560","1,620","1,400","53.90M","-7.10%"
"11/01/2014","1,305","1,440","1,445","1,255","111.54M","-9.38%"
"12/01/2014","1,425","1,305","1,490","1,245","119.49M","9.20%"
"01/01/2015","1,460","1,425","1,520","1,225","128.10M","2.46%"
"02/01/2015","1,400","1,450","1,570","1,245","168.76M","-4.11%"
"03/01/2015","1,325","1,400","1,405","1,235","175.14M","-5.36%"
"04/01/2015","1,100","1,320","1,320","1,055","104.10M","-16.98%"
"05/01/2015","1,010","1,100","1,140","1,000","70.99M","-8.18%"
"06/01/2015","855","1,020","1,070","845","42.92M","-15.35%"
"07/01/2015","750","855","890","730","28.16M","-12.28%"
"08/01/2015","500","750","760","418","47.62M","-33.33%"
"09/01/2015","525","500","715","453","108.19M","5.00%"
"10/01/2015","590","540","690","515","73.79M","12.38%"
"11/01/2015","535","590","630","535","33.41M","-9.32%"
"12/01/2015","530","545","570","470","37.41M","-0.93%"
"01/01/2016","505","530","540","489","16.78M","-4.72%"
"02/01/2016","483","510","525","480","26.60M","-4.36%"
"03/01/2016","735","483","760","483","134.58M","52.17%"
"04/01/2016","795","740","825","660","219.66M","8.16%"
"05/01/2016","710","800","805","665","327.06M","-10.69%"
"06/01/2016","975","710","1,030","700","396.34M","37.32%"
"07/01/2016","1,615","980","1,645","975","362.32M","65.64%"
"08/01/2016","1,510","1,620","1,755","1,310","341.68M","-6.50%"
"09/01/2016","1,500","1,520","1,590","1,355","199.19M","-0.66%"
"10/01/2016","1,250","1,505","1,520","1,235","213.14M","-16.67%"
"11/01/2016","1,005","1,255","1,280","1,000","104.14M","-19.60%"
"12/01/2016","1,070","1,015","1,260","950","482.98M","6.47%"
"01/01/2017","1,150","1,070","1,200","1,040","201.05M","7.48%"
"02/01/2017","1,265","1,150","1,295","1,005","268.00M","10.00%"
"03/01/2017","1,130","1,265","1,280","1,095","229.18M","-10.67%"
"04/01/2017","1,035","1,130","1,160","1,020","116.00M","-8.41%"
"05/01/2017","995","1,035","1,095","950","141.28M","-3.86%"
"06/01/2017","1,130","1,000","1,215","995","313.83M","13.57%"
"07/01/2017","960","1,100","1,100","950","197.62M","-15.04%"
"08/01/2017","805","970","1,015","770","409.72M","-16.15%"
"09/01/2017","685","795","820","680","256.96M","-14.91%"
"10/01/2017","695","685","735","680","255.49M","1.46%"
"11/01/2017","715","695","780","665","285.45M","2.88%"
"12/01/2017","680","720","750","670","176.65M","-4.90%"
"01/01/2018","850","690","935","680","570.97M","25.00%"
"02/01/2018","830","860","890","735","282.01M","-2.35%"
"03/01/2018","810","835","870","715","416.36M","-2.41%"
"04/01/2018","815","820","960","770","345.80M","0.62%"
"05/01/2018","815","810","890","790","141.19M","0.00%"
"06/01/2018","690","815","855","665","63.92M","-15.34%"
"07/01/2018","665","695","720","575","72.88M","-3.62%"
"08/01/2018","635","665","715","625","48.91M","-4.51%"
"09/01/2018","630","630","650","580","21.62M","-0.79%"
"10/01/2018","620","630","735","595","113.35M","-1.59%"
"11/01/2018","640","620","690","590","85.79M","3.23%"
"12/01/2018","650","645","690","610","56.54M","1.56%"
"01/01/2019","800","640","810","605","324.03M","23.08%"
"02/01/2019","775","805","840","730","198.16M","-3.13%"
"03/01/2019","695","775","790","665","132.12M","-10.32%"
"04/01/2019","740","695","740","655","81.59M","6.47%"
"05/01/2019","665","740","770","605","197.55M","-10.14%"
"06/01/2019","715","675","725","640","93.73M","7.52%"
"07/01/2019","690","710","770","665","143.23M","-3.50%"
"08/01/2019","680","695","710","645","56.58M","-1.45%"
"09/01/2019","630","680","695","630","46.68M","-7.35%"
"10/01/2019","640","630","685","595","44.35M","1.59%"
"11/01/2019","585","640","645","570","73.64M","-8.59%"
"12/01/2019","585","580","615","575","45.78M","0.00%"
"01/01/2020","494","585","585","488","76.61M","-15.56%"
"02/01/2020","392","494","505","380","28.47M","-20.65%"
"03/01/2020","296","392","424","232","53.02M","-24.49%"
"04/01/2020","338","302","378","278","30.38M","14.19%"
"05/01/2020","354","338","404","322","161.43M","4.73%"
"06/01/2020","384","358","432","354","119.75M","8.47%"
"07/01/2020","540","386","630","370","262.46M","40.63%"
"08/01/2020","540","550","650","500","158.72M","0.00%"
