"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2010","2,254.70","2,110.75","2,307.60","2,061.14","12.50B","6.90%"
"08/01/2010","2,114.03","2,283.32","2,309.43","2,099.29","11.61B","-6.24%"
"09/01/2010","2,368.62","2,142.75","2,400.06","2,141.95","11.62B","12.04%"
"10/01/2010","2,507.41","2,386.82","2,517.50","2,332.46","10.96B","5.86%"
"11/01/2010","2,498.23","2,520.45","2,592.94","2,459.79","11.05B","-0.37%"
"12/01/2010","2,652.87","2,535.19","2,675.26","2,535.19","9.34B","6.19%"
"01/01/2011","2,700.08","2,676.65","2,766.17","2,663.64","9.52B","1.78%"
"02/01/2011","2,782.27","2,717.61","2,840.51","2,705.54","9.62B","3.04%"
"03/01/2011","2,781.07","2,791.08","2,802.32","2,603.50","12.13B","-0.04%"
"04/01/2011","2,873.54","2,796.67","2,876.83","2,706.50","10.19B","3.32%"
"05/01/2011","2,835.30","2,881.28","2,887.75","2,739.85","11.83B","-1.33%"
"06/01/2011","2,773.52","2,829.39","2,834.05","2,599.86","12.85B","-2.18%"
"07/01/2011","2,756.38","2,775.08","2,878.94","2,724.99","9.76B","-0.62%"
"08/01/2011","2,579.46","2,791.45","2,796.24","2,331.65","15.41B","-6.42%"
"09/01/2011","2,415.40","2,583.34","2,643.37","2,414.31","11.94B","-6.36%"
"10/01/2011","2,684.41","2,401.19","2,753.37","2,298.89","11.33B","11.14%"
