"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2011","6,088.84","5,934.54","6,193.34","5,366.50","4.07B","-0.85%"
"12/01/2011","5,898.35","6,080.48","6,170.04","5,637.53","3.00B","-3.13%"
"01/01/2012","6,458.91","5,900.18","6,574.19","5,900.18","3.83B","9.50%"
"02/01/2012","6,856.08","6,482.95","6,971.03","6,482.56","3.64B","6.15%"
"03/01/2012","6,946.83","6,831.97","7,194.33","6,612.61","3.74B","1.32%"
"04/01/2012","6,761.19","6,973.99","7,081.06","6,499.07","3.21B","-2.67%"
"05/01/2012","6,264.38","6,861.30","6,875.87","6,208.09","3.35B","-7.35%"
"06/01/2012","6,416.28","6,259.76","6,427.49","5,914.43","3.39B","2.42%"
"07/01/2012","6,772.26","6,405.39","6,835.19","6,324.53","3.15B","5.55%"
"08/01/2012","6,970.79","6,775.99","7,105.43","6,596.21","2.80B","2.93%"
"09/01/2012","7,216.15","6,946.61","7,478.53","6,892.86","3.42B","3.52%"
"10/01/2012","7,260.63","7,227.81","7,447.81","7,120.68","2.73B","0.62%"
"11/01/2012","7,405.50","7,255.30","7,442.60","6,950.53","2.86B","2.00%"
"12/01/2012","7,612.39","7,427.41","7,682.90","7,417.30","1.90B","2.79%"
"01/01/2013","7,776.05","7,689.46","7,871.79","7,634.26","2.74B","2.15%"
"02/01/2013","7,741.70","7,792.59","7,860.57","7,537.29","2.81B","-0.44%"
"03/01/2013","7,795.31","7,735.35","8,074.47","7,627.99","3.18B","0.69%"
"04/01/2013","7,913.71","7,806.12","7,965.90","7,418.36","2.70B","1.52%"
"05/01/2013","8,348.84","7,905.35","8,557.86","7,896.99","2.39B","5.50%"
"06/01/2013","7,959.22","8,291.49","8,395.56","7,655.83","2.05B","-4.67%"
"07/01/2013","8,275.97","8,000.02","8,415.33","7,730.37","2.09B","3.98%"
"08/01/2013","8,103.15","8,320.38","8,457.05","8,094.22","1.85B","-2.09%"
"09/01/2013","8,594.40","8,224.34","8,770.10","8,095.91","2.08B","6.06%"
"10/01/2013","9,033.92","8,618.59","9,070.17","8,489.62","1.94B","5.11%"
"11/01/2013","9,405.30","9,032.29","9,424.62","8,962.42","1.68B","4.11%"
"12/01/2013","9,552.16","9,412.95","9,594.35","8,984.28","1.44B","1.56%"
